/* DATA DESCRIPTION:
Citation:	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at station GRL_KAN_L on the Greenland ice sheet [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.970128, 
	In: Van Tiggelen, M et al. (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at 19 stations on the Greenland ice sheet (2003-2023) [dataset bundled publication]. PANGAEA, https://doi.org/10.1594/PANGAEA.970127
Abstract:	Daily averaged surface energy balance (SEB) components and meteorological quantities at 19 locations on the Greenland ice sheet. Three stations are located in the accumulation zone (S10, KAN_U and S21), while the other locations are in the ablation zone. Seven stations are part of the IMAU network , while the other stations are from the PROMICE network. The longest time series span between 2003 and 2023 (S5, S6 and S9, all located along the K-transect in West Greenland). The data contains modelled and measured turbulent heat fluxes, all four radiation components, daily melt energy, subsurface heat flux, air temperature, wind and humidity corrected at standard heights above the surface, height of the sensor, snow accumulation measured by a sonic height ranger, ice/snow ablation measured by a draw-wire, a pressure transducer depth assembly, or acoustic ranger mounted on a separate stake. Days with at least one missing sample are removed from the dataset.
Keyword(s):	automatic weather station; Greenland; surface energy balance
Related to:	Fausto, Robert S; van As, Dirk; Mankoff, Kenneth D; Vandecrux, Baptiste; Citterio, Michele; Ahlstrøm, Andreas P; Andersen, Signe B; Colgan, William; Karlsson, Nanna Bjørnholt; Kjeldsen, Kristian Kjellerup; Korsgaard, Niels J; Larsen, Signe H; Nielsen, Søren; Pedersen, Allan Ø; Shields, Christopher L; Solgaard, Anne M; Box, Jason E (2021): Programme for Monitoring of the Greenland Ice Sheet (PROMICE) automatic weather station data. Earth System Science Data, 13(8), 3819-3845, https://doi.org/10.5194/essd-13-3819-2021
	How, Penelope; Abermann, Jakob; Ahlstrøm, Andreas P; Andersen, Signe B; Box, Jason E; Citterio, Michele; Colgan, William; Fausto, Robert S; Karlsson, Nanna Bjørnholt; Jakobsen, Jette; Langley, Kirsty; Larsen, Signe H; Lund, Mads C; Mankoff, Kenneth D; Pedersen, Allan Ø; Rutishauser, Anja; Shield, C L; Solgaard, Anne M; van As, Dirk; Vandecrux, Baptiste; Wright, Patrick J (2022): PROMICE and GC-Net automated weather station data in Greenland [dataset]. GEUS Dataverse, https://doi.org/10.22008/FK2/IW73UU
	Smeets, Paul C J P; van den Broeke, Michiel R; Boot, Wim; Cover, Giorgio; Eijkelboom, Mark; Greuell, Wouter; Tijm-Reijmer, Carleen H; Snellen, Henk; van de Wal, Roderik S W (2022): Automatic weather station data collected from 2003 to 2021 at the Greenland ice sheet along the K-transect, West-Greenland [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.947483
	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Surface energy balance closure over melting snow and ice from in situ measurements on the Greenland ice sheet. Journal of Glaciology, 1-11, https://doi.org/10.1017/jog.2024.68
Coverage:	LATITUDE: 67.079300 * LONGITUDE: -49.951300
	DATE/TIME START: 2008-09-01T00:00:00 * DATE/TIME END: 2024-01-03T00:00:00
	MINIMUM HEIGHT above ground: 2 m * MAXIMUM HEIGHT above ground: 10 m
Event(s):	GRL_KAN_L (KAN_L) * LATITUDE: 67.079300 * LONGITUDE: -49.951300 * DATE/TIME START: 2008-09-01T00:00:00 * DATE/TIME END: 2024-01-03T00:00:00 * ELEVATION: 528.0 m * LOCATION: West Greenland Ice Sheet * METHOD/DEVICE: Automatic weather station (AWS) * COMMENT: K-transect; PROMICE
Parameter(s):	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 1, see parameter comments
	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 2, see parameter comments
	DATE/TIME (Date/Time) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 10m height
	Pressure, atmospheric, daily mean [hPa] (PPPP day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Short-wave downward (GLOBAL) radiation, daily mean [W/m**2] (SWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Short-wave upward (REFLEX) radiation, daily mean [W/m**2] (SWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Long-wave downward radiation, daily mean [W/m**2] (LWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Long-wave upward radiation, daily mean [W/m**2] (LWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Heat, flux, sensible, modeled [W/m**2] (Qh mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (SHFdown)
	Heat, flux, latent, modeled [W/m**2] (Qe mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (LHFdown)
	Soil heat, flux, modeled [W/m**2] (Soil heat flux mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: subsurface, positive upwards (GHFup)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of sensor AWS boom above the surface (z_u)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: from LWU and emissitivty = 1 (Ts_obs)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled using SEB model (Ts_mod)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled daily melt energy using SEB model and Ts_mod (melt_mod)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of AWS boom above the surface measured by sonic Height ranger (z_boom)
	Height, stake [m] (H stake) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: above the surface measured by sonic Height ranger (z_stakes)
	Sensor depth [m] (Sensor depth) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of pressure transducer assembly (z_pt_cor)
	Density, surface [mg/cm**3] (Surface den) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: estimated
	Heat, flux, sensible [W/m**2] (Qh) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (SHFdown_obs)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_boom)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_stakes)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_pt_cor)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to snow accumulation estimated from dz_boom (acc_day)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_SEB)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to melt estimated from sum of SEB when Tsmax > -2 C (melt_day)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to sublimation from LHFdown (subl_day)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: maximum daily, using LWu and emissivity ' 1 (Tsmax)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from sonic Height ranger on AWS boom (dz_boom)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from sonic Height ranger on separate stake (dz_stakes)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from pressure transducer assembly (dz_pt_cor)
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from SEB model
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from AWS data
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	180824 data points
*/
Height [m] (height 1, see parameter comments)	Height [m] (height 2, see parameter comments)	Date/Time	TTT day m [°C] (Automatic weather station)	TTT day m [°C] (corrected at 2m height)	Humidity spec daily m [g/kg] (Automatic weather station)	Humidity spec daily m [g/kg] (corrected at 2m height)	RH day m [%] (Automatic weather station)	RH day m [%] (corrected at 2m height)	ff day m [m/s] (Automatic weather station)	ff day m [m/s] (corrected at 10m height)	PPPP day m [hPa] (Automatic weather station)	SWD day m [W/m**2] (Pyranometer)	SWU day m [W/m**2] (Pyranometer)	LWD day m [W/m**2] (Pyrgeometer)	LWU day m [W/m**2] (Pyrgeometer)	Qh mod [W/m**2] (surface, positive downwards (...)	Qe mod [W/m**2] (surface, positive downwards (...)	Soil heat flux mod [W/m**2] (subsurface, positive upwards ...)	Height [m] (of sensor AWS boom above the ...)	Surf temp [°C] (from LWU and emissitivty = 1 ...)	Surf temp [°C] (modelled using SEB model (Ts_...)	Melt E [W/m**2] (modelled daily melt energy us...)	Height [m] (of AWS boom above the surface...)	H stake [m] (above the surface measured by...)	Sensor depth [m] (of pressure transducer assemb...)	Surface den [mg/cm**3] (estimated)	Qh [W/m**2] (surface, positive downwards (...)	Melt E [W/m**2] (daily, (melt_day_dz_boom))	Melt E [W/m**2] (daily, (melt_day_dz_stakes))	Melt E [W/m**2] (daily, (melt_day_dz_pt_cor))	Height change [m] (daily, due to snow accumulati...)	Melt E [W/m**2] (daily, (melt_day_SEB))	Height change [m] (daily, due to melt estimated ...)	Height change [m] (daily, due to sublimation fro...)	Surf temp [°C] (maximum daily, using LWu and ...)	Height change [m] (daily, from sonic Height rang...)	Height change [m] (daily, from sonic Height rang...)	Height change [m] (daily, from pressure transduc...)	Samples [#] (valid hourly samples from SEB...)	Samples [#] (valid hourly samples from AWS...)
2	10	2015-07-07	5.907	5.695	3.716	3.726	60.598	58.315	6.334	7.696	944.375	366.898	167.951	262.712	319.183	117.653	-15.459	-15.668	3.250	0.767	0.000	233.882	2.437	1.938	13.069	916.000		6.323	231.177	329.569	0.000	229.003	0.065	0.001	1.320	0.002	0.066	-0.094	24	24
2	10	2015-07-08	4.918	4.626	3.671	3.687	64.142	62.842	5.648	6.687	944.587	360.035	172.270	257.516	317.963	85.866	-15.731	-15.369	3.250	0.479	0.000	185.241	2.435	1.999	12.986	916.000					-0.002	182.084	0.051	0.001	0.828	-0.002	0.054	-0.071	24	24
2	10	2015-07-09	3.590	3.447	3.688	3.705	70.600	69.280	3.812	4.604	943.092	363.518	180.249	252.386	316.428	46.819	-10.049	-13.994	3.250	0.177	-0.303	149.708	2.433	2.041	12.919	916.000		6.606	120.273	203.209	0.000	142.002	0.040	0.000	0.778	0.002	0.034	-0.058	24	24
2	10	2015-07-10	3.960	3.821	3.931	3.953	72.840	71.261	3.383	3.880	937.639	312.731	157.204	270.865	316.955	41.970	-2.368	-13.661	3.250	0.296	-0.311	141.899	2.432	2.083	12.862	916.000		8.573	170.044	195.666	0.000	135.378	0.038	0.000	0.977	0.002	0.048	-0.056	24	24
2	10	2015-07-11	3.708	3.432	3.961	3.963	74.853	73.877	1.835	2.135	937.954	315.263	161.672	265.800	317.774	18.344	-1.350	-13.612	3.250	0.441	-0.476	116.613	2.430	2.118	12.816	916.000			85.180	157.441	0.000	104.999	0.030	0.000	1.386	0.001	0.024	-0.045	24	24
2	10	2015-07-12	2.331	2.224	3.701	3.695	77.049	75.937	2.605	3.209	935.562	324.347	171.570	272.008	315.678	23.532	-7.692	-12.425	3.250	0.002	-0.306	114.208	2.429	2.139	12.768	916.000		6.530	101.429	152.477	0.000	112.521	0.032	0.000	0.974	0.002	0.029	-0.044	24	24
2	10	2015-07-13	2.344	2.194	3.722	3.737	77.444	76.961	2.746	3.295	938.309	297.603	165.659	273.231	316.490	22.439	-7.505	-12.187	3.250	0.164	-0.228	95.137	2.430	2.170	12.732	916.000			58.605	138.427	0.000	91.432	0.026	0.000	0.803	0.001	0.017	-0.040	24	24
2	10	2015-07-14	2.253	2.180	3.751	3.761	78.736	77.753	2.834	3.393	941.597	307.405	169.355	269.751	314.994	26.178	-4.916	-11.410	3.250	-0.131	-0.694	110.097	2.432	2.190	12.698	916.000		17.126	97.507	96.165	0.000	102.659	0.029	0.000	1.019	0.005	0.028	-0.027	24	24
2	10	2015-07-15	3.743	3.677	3.519	3.533	66.765	65.035	5.432	6.706	943.055	351.928	182.301	250.569	315.996	74.998	-21.658	-12.641	3.250	0.098	-0.386	151.488	2.435	2.226	12.662	916.000					-0.004	144.898	0.041	0.001	0.946	-0.004	0.049	-0.034	24	24
2	10	2015-07-16	4.609	4.349	3.673	3.692	65.554	64.315	5.671	6.806	944.454	335.193	166.612	260.539	317.553	82.492	-15.887	-13.947	3.250	0.392	0.000	165.841		2.285	12.623	916.000			180.136	146.241	0.000	164.225	0.046	0.001	0.796		0.051	-0.042	24	24
2	10	2015-07-17	3.907	3.765	3.566	3.587	66.723	65.354	4.902	5.881	942.783	349.658	174.378	252.342	316.475	64.661	-18.570	-12.637	3.250	0.195	-0.234	152.154		2.332	12.579	916.000			129.184	151.555	0.000	144.601	0.041	0.001	0.777		0.037	-0.044	24	24
2	10	2015-07-18	3.469	3.304	3.794	3.816	73.254	72.180	3.473	4.253	942.563	343.549	174.180	261.397	316.783	42.699	-5.955	-12.966	3.250	0.239	-0.195	142.214		2.371	12.533	916.000			134.919	157.253	0.000	137.760	0.039	0.000	0.819		0.038	-0.045	24	24
2	10	2015-07-19	2.985	2.776	3.772	3.772	75.182	74.301	4.634	5.581	940.782	338.813	173.427	253.926	315.768	46.812	-10.209	-11.885	3.250	0.007	-0.171	130.838		2.413	12.487	916.000			112.818	159.218	0.000	128.262	0.036	0.000	0.495		0.032	-0.046	24	24
2	10	2015-07-20	3.236	3.156	3.698	3.721	72.092	70.724	4.410	5.356	936.909	341.945	175.427	251.873	315.570	52.566	-11.009	-12.169	3.250	0.002	-0.388	138.144	2.447	2.447	12.442	916.000			121.576	136.610	0.000	132.210	0.037	0.000	0.707	0.000	0.035	-0.039	24	24
2	10	2015-07-21	3.408	3.272	3.985	3.993	76.630	75.113	3.938	4.685	935.661	320.607	165.975	262.737	316.585	44.917	-2.220	-12.737	3.250	0.211	-0.154	136.173		2.490	12.399	916.000			144.566	139.750	0.000	130.744	0.037	0.000	0.671		0.041	-0.040	24	24
2	10	2015-07-22	3.042	2.888	4.140	4.142	81.976	80.644	2.006	2.262	938.521	224.404	119.484	300.714	317.789	16.528	1.200	-12.433	3.250	0.460	-0.001	95.930		2.522	12.358	916.000			100.706	128.189	0.000	93.140	0.026	0.000	1.059		0.028	-0.036	24	24
2	10	2015-07-23	2.966	2.800	4.137	4.115	82.534	80.833	1.944	2.373	940.293	246.897	133.053	285.699	317.017	18.252	0.237	-11.227	3.250	0.282	-0.131	92.106		2.542	12.321	916.000			80.763	122.096	0.000	89.788	0.025	0.000	0.908		0.023	-0.035	24	24
2	10	2015-07-24	3.222	3.144	3.876	3.894	75.600	74.080	3.263	3.829	935.628	286.645	156.180	276.685	316.573	35.764	-4.479	-11.541	3.250	0.219	-0.240	116.059		2.569	12.285	916.000			90.122	124.710	0.000	110.321	0.031	0.000	0.975		0.026	-0.036	24	24
2	10	2015-07-25	1.756	1.587	4.049	4.046	87.738	87.390	1.887	2.365	934.005	202.411	111.521	307.383	316.192	12.830	-0.484	-11.054	3.250	0.111	-0.083	85.332	2.403	2.593	12.249	916.000			79.616	108.292	0.000	83.374	0.024	0.000	0.706	0.000	0.022	-0.031	24	24
2	10	2015-07-26	1.723	1.565	4.015	4.014	86.909	86.595	3.314	3.951	933.451	170.258	92.211	316.910	315.722	20.495	-1.180	-10.152	3.250	0.000	-0.009	86.425		2.622	12.214	916.000			134.066	117.709	0.000	88.397	0.025	0.000	0.523		0.038	-0.034	24	24
2	10	2015-07-27	1.164	1.153	3.826	3.831	86.345	85.605	1.889	2.270	934.322	238.345	126.334	308.127	315.759	9.181	-2.852	-10.552	3.250	0.035	-0.122	100.083	2.440	2.638	12.188	916.000					-0.005	100.157	0.028	0.000	1.072	-0.005	0.008	-0.027	24	24
2	10	2015-07-28	1.782	1.684	3.732	3.729	80.761	79.967	2.322	2.822	936.727	301.319	161.714	267.245	315.219	16.573	-6.198	-8.109	3.250	-0.141	-0.343	94.249		2.652	12.159	916.000			75.402	118.529	0.000	93.897	0.027	0.000	0.399		0.022	-0.034	24	24
2	10	2015-07-29	1.201	1.149	3.210	3.225	72.449	72.058	3.934	4.868	938.958	329.685	176.737	235.206	310.202	34.947	-19.417	-6.700	3.250	-1.168	-1.299	89.701	2.422	2.674	12.133	916.000					-0.004	86.781	0.025	0.001	0.262	-0.004	0.027	-0.030	24	24
2	10	2015-07-30	1.732	1.626	3.033	3.063	65.912	66.044	4.959	6.060	940.685	328.445	173.371	234.476	311.118	47.032	-32.855	-7.941	3.250	-0.988	-1.201	90.769		2.691	12.110	916.000			28.352	78.823	0.000	84.667	0.024	0.001	0.366		0.009	-0.024	24	24
2	10	2015-07-31	1.506	1.381	3.149	3.181	69.499	69.855	4.898	5.975	940.546	300.321	159.453	236.009	311.160	42.255	-27.504	-7.457	3.250	-0.990	-1.183	79.217		2.706	12.082	916.000			67.934	84.374	0.000	73.010	0.021	0.001	0.265		0.020	-0.025	24	24
2	10	2015-08-01	1.763	1.731	3.027	3.054	65.691	65.286	4.986	6.079	940.593	287.962	153.075	238.716	310.986	49.047	-32.722	-9.113	3.250	-0.986	-1.309	79.908		2.723	12.058	916.000			79.004	116.479	0.000	69.829	0.020	0.001	0.463		0.023	-0.034	24	24
2	10	2015-08-02	2.578	2.347	3.265	3.297	67.145	67.397	4.009	4.827	942.793	291.122	152.676	250.998	314.660	39.244	-24.843	-9.181	3.250	-0.260	-0.542	87.297		2.745	12.032	916.000			27.880	87.500	0.000	80.003	0.023	0.001	0.525		0.009	-0.026	24	24
2	10	2015-08-03	1.323	1.253	3.253	3.297	72.927	73.316	3.321	3.960	943.565	291.353	154.181	254.260	311.351	27.848	-14.646	-9.411	3.250	-0.889	-1.269	93.754	2.440	2.763	12.006	916.000					-0.003	83.873	0.024	0.000	0.603	-0.003	0.026	-0.010	24	24
2	10	2015-08-04	1.850	1.755	3.979	3.990	86.075	85.472	2.219	2.630	942.259	149.643	80.332	321.581	315.966	14.236	-1.046	-12.342	3.250	0.069	-0.001	75.515	2.431	2.789	11.978	916.000		76.363	63.261	100.136	0.000	75.773	0.021	0.000	0.353	0.022	0.018	-0.028	24	24
2	10	2015-08-05	2.018	1.928	4.083	4.075	86.941	85.697	1.763	2.077	938.541	232.788	125.611	303.051	317.023	11.255	-0.139	-9.732	3.250	0.265	-0.025	93.475		2.817	11.950	916.000			101.611	120.997	0.000	94.590	0.027	0.000	1.356		0.029	-0.034	24	24
2	10	2015-08-06	2.028	1.966	3.872	3.886	81.679	80.790	2.258	2.764	930.305	260.966	143.528	280.363	315.516	16.551	-4.198	-10.627	3.250	-0.001	-0.366	88.386	2.450	2.837	11.914	916.000			63.598	104.692	0.000	84.012	0.024	0.000	0.639	0.000	0.018	-0.030	24	24
2	10	2015-08-07	2.455	2.294	4.088	4.095	83.244	82.511	2.241	2.661	925.318	147.052	81.545	305.324	316.531	17.464	-0.232	-10.238	3.250	0.195	-0.142	65.619		2.868	11.883	916.000			119.305	71.385	0.000	61.295	0.017	0.000	0.862		0.034	-0.020	24	24
2	10	2015-08-08	2.327	2.314	4.542	4.564	92.968	91.422	3.562	4.333	922.735	56.034	30.520	323.132	318.038	27.726	11.355	-10.219	3.250	0.591	0.000	62.538		2.898	11.857	916.000			108.985	63.595	0.000	59.470	0.017	0.000	1.656		0.030	-0.018	24	24
2	10	2015-08-09	1.910	1.773	4.708	4.662	99.574	97.937	2.695	3.278	925.638	89.420	51.160	322.814	317.432	18.002	13.644	-9.652	3.250	0.319	0.000	67.311	2.391	2.922	11.840	894.507		159.635	76.991		0.000	65.636	0.019	0.000	1.413	0.046	0.022	-0.025	24	24
2	10	2015-08-10	1.249	1.105	4.270	4.199	94.742	93.139	2.904	3.521	926.327	198.369	119.413	297.727	315.257	15.688	5.930	2.336	3.239	-0.168	-0.128	80.044	2.414	2.935	11.814	400.170		58.091	15.550		0.000	85.381	0.055	0.000	0.695	0.037	0.010	-0.021	24	24
2	10	2015-08-11	1.054	0.991	3.692	3.738	82.779	83.388	3.000	3.638	923.205	165.172	100.900	276.113	312.179	19.673	-5.371	0.661	3.240	-0.689	-0.876	50.520	2.420	2.941	11.791	400.150			34.327		0.000	43.168	0.028	0.000	0.445	0.000	0.023	-0.022	24	24
2	10	2015-08-12	0.033	0.020	3.862	3.828	94.357	93.205	2.181	2.647	928.451	215.492	136.827	297.359	313.492	5.423	-2.898	0.834	3.229	-0.509	-0.254	60.767		2.938	11.768	400.153					0.000	65.892	0.043	0.000	0.298		-0.004	-0.013	24	24
2	10	2015-08-13	0.888	0.873	3.346	3.386	77.083	77.440	3.647	4.483	936.453	183.042	107.513	285.885	312.386	21.354	-18.706	-1.554	3.237	-0.660	-0.686	55.169		2.941	11.752	421.683			6.761		0.000	50.122	0.031	0.001	0.145		0.006	-0.019	24	24
2	10	2015-08-14	2.137	2.093	3.429	3.441	72.227	71.258	4.614	5.715	934.205	230.311	119.685	280.215	314.978	38.786	-25.694	-9.038	3.249	-0.144	-0.291	84.393		2.955	11.732	916.000			70.271	106.045	0.000	79.917	0.023	0.001	0.352		0.021	-0.031	24	24
2	10	2015-08-15	2.251	2.160	3.093	3.135	63.885	63.819	5.067	6.147	929.482	271.096	138.830	253.188	312.778	49.274	-36.824	-6.305	3.250	-0.624	-0.898	87.395		2.972	11.710	916.000			56.921	77.303	0.000	78.822	0.022	0.001	0.423		0.017	-0.023	24	24
2	10	2015-08-16	2.339	2.202	3.475	3.529	71.122	71.359	3.816	4.597	926.455	166.009	84.594	282.792	314.132	35.492	-17.340	-8.227	3.250	-0.312	-0.711	71.106		2.989	11.688	916.000			105.958	80.287	0.000	60.001	0.017	0.001	0.669		0.030	-0.023	24	24
2	10	2015-08-17	2.758	2.625	4.071	4.072	81.180	79.934	3.216	3.879	925.770	154.068	73.091	300.571	316.333	30.511	-0.973	-9.770	3.250	0.144	-0.040	86.125		3.022	11.665	916.000			108.595	76.926	0.000	84.983	0.024	0.000	0.592		0.031	-0.022	24	24
2	10	2015-08-18	2.620	2.513	3.798	3.798	76.721	75.458	3.221	3.907	929.443	234.430	112.890	276.991	315.763	30.222	-8.331	-8.425	3.250	0.018	-0.117	96.117		3.050	11.638	916.000			81.878	116.520	0.000	96.235	0.027	0.000	0.530		0.023	-0.033	24	24
2	10	2015-08-19	2.783	2.734	3.794	3.823	75.824	74.680	4.280	5.420	931.053	204.830	104.667	279.381	315.679	47.033	-8.316	-8.776	3.250	0.037	-0.355	102.986		3.074	11.609	916.000			128.975	91.193	0.000	93.807	0.026	0.000	0.498		0.037	-0.026	24	24
2	10	2015-08-20	3.481	3.220	4.224	4.208	80.894	79.609	4.292	4.950	935.529	100.027	50.460	312.963	317.101	50.584	6.354	-8.717	3.250	0.285	-0.007	94.289		3.122	11.585	916.000			150.180	90.097	0.000	93.650	0.026	0.000	0.584		0.042	-0.025	24	24
2	10	2015-08-21	0.756	0.689	3.778	3.770	88.191	87.901	2.168	2.763	939.074	188.115	96.305	285.781	313.693	11.068	-5.503	-5.043	3.250	-0.429	-0.390	61.093	2.425	3.134	11.564	916.000		60.965		77.803	0.000	64.419	0.018	0.000	0.308	0.017	-0.005	-0.022	24	24
