/* DATA DESCRIPTION:
Citation:	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at station GRL_S10 on the Greenland ice sheet [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.970151, 
	In: Van Tiggelen, M et al. (2024): Daily surface energy balance (SEB) and quality-controlled meteorological quantities measured at 19 stations on the Greenland ice sheet (2003-2023) [dataset bundled publication]. PANGAEA, https://doi.org/10.1594/PANGAEA.970127
Abstract:	Daily averaged surface energy balance (SEB) components and meteorological quantities at 19 locations on the Greenland ice sheet. Three stations are located in the accumulation zone (S10, KAN_U and S21), while the other locations are in the ablation zone. Seven stations are part of the IMAU network , while the other stations are from the PROMICE network. The longest time series span between 2003 and 2023 (S5, S6 and S9, all located along the K-transect in West Greenland). The data contains modelled and measured turbulent heat fluxes, all four radiation components, daily melt energy, subsurface heat flux, air temperature, wind and humidity corrected at standard heights above the surface, height of the sensor, snow accumulation measured by a sonic height ranger, ice/snow ablation measured by a draw-wire, a pressure transducer depth assembly, or acoustic ranger mounted on a separate stake. Days with at least one missing sample are removed from the dataset.
Keyword(s):	automatic weather station; Greenland; surface energy balance
Related to:	Fausto, Robert S; van As, Dirk; Mankoff, Kenneth D; Vandecrux, Baptiste; Citterio, Michele; Ahlstrøm, Andreas P; Andersen, Signe B; Colgan, William; Karlsson, Nanna Bjørnholt; Kjeldsen, Kristian Kjellerup; Korsgaard, Niels J; Larsen, Signe H; Nielsen, Søren; Pedersen, Allan Ø; Shields, Christopher L; Solgaard, Anne M; Box, Jason E (2021): Programme for Monitoring of the Greenland Ice Sheet (PROMICE) automatic weather station data. Earth System Science Data, 13(8), 3819-3845, https://doi.org/10.5194/essd-13-3819-2021
	How, Penelope; Abermann, Jakob; Ahlstrøm, Andreas P; Andersen, Signe B; Box, Jason E; Citterio, Michele; Colgan, William; Fausto, Robert S; Karlsson, Nanna Bjørnholt; Jakobsen, Jette; Langley, Kirsty; Larsen, Signe H; Lund, Mads C; Mankoff, Kenneth D; Pedersen, Allan Ø; Rutishauser, Anja; Shield, C L; Solgaard, Anne M; van As, Dirk; Vandecrux, Baptiste; Wright, Patrick J (2022): PROMICE and GC-Net automated weather station data in Greenland [dataset]. GEUS Dataverse, https://doi.org/10.22008/FK2/IW73UU
	Smeets, Paul C J P; van den Broeke, Michiel R; Boot, Wim; Cover, Giorgio; Eijkelboom, Mark; Greuell, Wouter; Tijm-Reijmer, Carleen H; Snellen, Henk; van de Wal, Roderik S W (2022): Automatic weather station data collected from 2003 to 2021 at the Greenland ice sheet along the K-transect, West-Greenland [dataset publication series]. PANGAEA, https://doi.org/10.1594/PANGAEA.947483
	Van Tiggelen, Maurice; Smeets, Paul C J P; Reijmer, Carleen H; van As, Dirk; Box, Jason E; Fausto, Robert S; Khan, Shfaqat Abbas; Rignot, Eric; van den Broeke, Michiel R (2024): Surface energy balance closure over melting snow and ice from in situ measurements on the Greenland ice sheet. Journal of Glaciology, 1-11, https://doi.org/10.1017/jog.2024.68
Coverage:	LATITUDE: 67.000300 * LONGITUDE: -47.025300
	DATE/TIME START: 2010-08-17T00:00:00 * DATE/TIME END: 2016-04-17T00:00:00
	MINIMUM HEIGHT above ground: 2 m * MAXIMUM HEIGHT above ground: 10 m
Event(s):	GRL_S10 (S10) * LATITUDE: 67.000300 * LONGITUDE: -47.025300 * DATE/TIME START: 2010-08-17T00:00:00 * DATE/TIME END: 2016-04-17T00:00:00 * ELEVATION: 1840.0 m * LOCATION: West Greenland Ice Sheet * METHOD/DEVICE: Automatic weather station (AWS) * COMMENT: K-transect; IMAU
Parameter(s):	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 1, see parameter comments
	HEIGHT above ground [m] (Height) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: height 2, see parameter comments
	DATE/TIME (Date/Time) * GEOCODE * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Temperature, air, daily mean [°C] (TTT day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Humidity, specific, daily mean [g/kg] (Humidity spec daily m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Humidity, relative, daily mean [%] (RH day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 2m height
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl)
	Wind speed, daily mean [m/s] (ff day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: corrected at 10m height
	Pressure, atmospheric, daily mean [hPa] (PPPP day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Automatic weather station (AWS)
	Short-wave downward (GLOBAL) radiation, daily mean [W/m**2] (SWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Short-wave upward (REFLEX) radiation, daily mean [W/m**2] (SWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyranometer (PYRA)
	Long-wave downward radiation, daily mean [W/m**2] (LWD day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Long-wave upward radiation, daily mean [W/m**2] (LWU day m) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * METHOD/DEVICE: Pyrgeometer (PYRG)
	Heat, flux, sensible, modeled [W/m**2] (Qh mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (SHFdown)
	Heat, flux, latent, modeled [W/m**2] (Qe mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (LHFdown)
	Soil heat, flux, modeled [W/m**2] (Soil heat flux mod) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: subsurface, positive upwards (GHFup)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of sensor AWS boom above the surface (z_u)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: from LWU and emissitivty = 1 (Ts_obs)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled using SEB model (Ts_mod)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: modelled daily melt energy using SEB model and Ts_mod (melt_mod)
	Height [m] (Height) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: of AWS boom above the surface measured by sonic Height ranger (z_boom)
	Density, surface [mg/cm**3] (Surface den) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: estimated
	Heat, flux, sensible [W/m**2] (Qh) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (SHFdown_obs)
	Heat, flux, latent [W/m**2] (Qe) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: surface, positive downwards (LHFdown_obs)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_dz_boom)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to snow accumulation estimated from dz_boom (acc_day)
	Melt energy [W/m**2] (Melt E) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, (melt_day_SEB)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to melt estimated from sum of SEB when Tsmax > -2 C (melt_day)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, due to sublimation from LHFdown (subl_day)
	Surface temperature [°C] (Surf temp) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: maximum daily, using LWu and emissivity ' 1 (Tsmax)
	Height change [m] (Height change) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: daily, from sonic Height ranger on AWS boom (dz_boom)
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from SEB model
	Number of samples [#] (Samples) * PI: Van Tiggelen, Maurice (https://orcid.org/0000-0001-7898-3359, m.vantiggelen@uu.nl) * COMMENT: valid hourly samples from AWS data
License:	Creative Commons Attribution 4.0 International (CC-BY-4.0) (URI: https://creativecommons.org/licenses/by/4.0/)
Status:	Curation Level: Enhanced curation (URI: https://wiki.pangaea.de/wiki/Curation_levels)
Size:	55182 data points
*/
Height [m] (height 1, see parameter comments)	Height [m] (height 2, see parameter comments)	Date/Time	TTT day m [°C] (Automatic weather station)	TTT day m [°C] (corrected at 2m height)	Humidity spec daily m [g/kg]	Humidity spec daily m [g/kg] (corrected at 2m height)	RH day m [%] (Automatic weather station)	RH day m [%] (corrected at 2m height)	ff day m [m/s]	ff day m [m/s] (corrected at 10m height)	PPPP day m [hPa] (Automatic weather station)	SWD day m [W/m**2] (Pyranometer)	SWU day m [W/m**2] (Pyranometer)	LWD day m [W/m**2] (Pyrgeometer)	LWU day m [W/m**2] (Pyrgeometer)	Qh mod [W/m**2] (surface, positive downwards (...)	Qe mod [W/m**2] (surface, positive downwards (...)	Soil heat flux mod [W/m**2] (subsurface, positive upwards ...)	Height [m] (of sensor AWS boom above the ...)	Surf temp [°C] (from LWU and emissitivty = 1 ...)	Surf temp [°C] (modelled using SEB model (Ts_...)	Melt E [W/m**2] (modelled daily melt energy us...)	Height [m] (of AWS boom above the surface...)	Surface den [mg/cm**3] (estimated)	Qh [W/m**2] (surface, positive downwards (...)	Qe [W/m**2] (surface, positive downwards (...)	Melt E [W/m**2] (daily, (melt_day_dz_boom))	Height change [m] (daily, due to snow accumulati...)	Melt E [W/m**2] (daily, (melt_day_SEB))	Height change [m] (daily, due to melt estimated ...)	Height change [m] (daily, due to sublimation fro...)	Surf temp [°C] (maximum daily, using LWu and ...)	Height change [m] (daily, from sonic Height rang...)	Samples [#] (valid hourly samples from SEB...)	Samples [#] (valid hourly samples from AWS...)
2	10	2013-05-02	-8.744	-8.694	1.988	2.020	88.912	82.560	12.512	13.722	811.492	187.479	168.989	276.889	279.863	-10.394	-28.395	-12.066	3.660	-8.094	-9.285	0.000	3.190	400.177				-0.175	0.000	0.000	0.002	-7.118	-0.175	24	24
2	10	2013-05-03	-15.856	-15.755	1.271	1.296	96.190	83.533	7.842	8.608	802.808	284.372	241.118	226.341	254.940	-18.474	-15.795	11.542	3.662	-14.366	-14.532	0.000	3.186	400.123				-0.026	0.000	0.000	0.001	-7.299	-0.026	24	24
2	10	2013-05-04	-28.584	-27.960	0.336	0.403	96.475	79.635	1.920	2.121	804.817	309.935	261.581	164.959	212.410	-10.480	-3.382	17.076	3.666	-25.846	-25.436	0.000	3.191	400.136				0.000	0.000	0.000	0.000	-18.428	0.017	24	24
2	10	2013-05-05	-26.330	-26.214	0.447	0.467	90.221	73.286	3.666	4.020	798.971	315.627	269.285	161.747	211.981	-0.349	-4.815	3.316	3.660	-26.110	-26.191	0.000	3.208	400.250				-0.024	0.000	0.000	0.000	-16.701	-0.024	24	24
2	10	2013-05-06	-19.858	-19.835	0.764	0.781	90.257	75.492	6.574	7.209	797.833	284.629	244.692	195.261	234.284	-2.118	-9.497	-4.905	3.657	-19.697	-20.709	0.000	3.222	400.297				0.000	0.000	0.000	0.001	-14.182	0.116	24	24
2	10	2013-05-07	-12.335	-12.265	1.620	1.643	97.477	87.008	10.506	11.524	794.058	214.806	192.482	258.383	266.518	-15.668	-18.727	-14.969	3.659	-11.318	-12.597	0.000	3.182	400.246				0.000	0.000	0.000	0.001	-9.287		24	24
2	10	2013-05-08	-10.559	-10.496	1.833	1.861	94.031	85.545	8.700	9.544	795.058	256.128	227.070	254.926	273.207	-10.744	-18.387	-9.748	3.662	-9.693	-10.934	0.000	3.202	400.217				0.000	0.000	0.000	0.001	-7.709	0.003	24	24
2	10	2013-05-09	-10.777	-10.719	1.772	1.799	92.757	84.256	12.829	14.068	792.258	279.050	238.585	243.264	271.917	-12.279	-25.522	-4.883	3.665	-9.996	-11.069	0.000	3.025	400.151				0.000	0.000	0.000	0.002	-8.082	0.161	24	24
2	10	2013-05-10	-14.606	-14.535	1.245	1.272	92.018	80.854	6.432	7.062	795.712	306.413	255.458	214.585	257.159	-7.628	-12.201	3.506	3.656	-13.666	-14.036	0.000	3.208	400.143				-0.021	0.000	0.000	0.001	-10.607	-0.021	24	24
2	10	2013-05-11	-22.289	-22.232	0.629	0.644	95.666	78.164	3.281	3.603	797.804	330.978	272.629	183.401	226.993	-4.315	-4.388	13.185	3.641	-21.658	-20.211	0.000	3.194	400.227				-0.011	0.000	0.000	0.000	-17.522	-0.011	24	24
2	10	2013-05-12	-22.958	-22.746	0.593	0.621	96.738	79.576	2.418	2.667	805.062	316.538	271.039	198.575	229.800	-9.495	-4.782	4.001	3.632	-20.872	-20.444	0.000	3.174	400.174				-0.001	0.000	0.000	0.000	-17.477	-0.001	24	24
2	10	2013-05-13	-22.259	-22.250	0.634	0.649	88.366	72.080	5.740	6.294	807.538	327.685	291.290	171.831	225.002	-1.070	-7.506	1.700	3.630	-22.397	-23.579	0.000	3.168	400.202				-0.007	0.000	0.000	0.001	-13.495	-0.007	24	24
2	10	2013-05-14	-10.178	-10.149	1.942	1.965	90.572	83.084	9.854	10.814	803.358	243.396	220.639	257.199	272.814	-4.537	-17.181	-18.504	3.634	-9.876	-11.395	0.000	3.077	400.157				0.000	0.000	0.000	0.001	-3.755	0.009	24	24
2	10	2013-05-15	-9.230	-9.142	2.116	2.146	98.110	90.163	5.808	6.383	805.004	259.700	235.674	271.002	280.460	-11.776	-13.494	-7.322	3.635	-7.955	-8.919	0.000	3.173	400.138				-0.002	0.000	0.000	0.001	-5.654	-0.002	24	24
2	10	2013-05-16	-11.316	-11.259	1.721	1.748	93.832	84.810	6.507	7.147	800.587	277.749	246.984	241.073	269.565	-4.509	-12.696	-2.943	3.634	-10.611	-11.503	0.000	3.141	400.151				-0.000	0.000	0.000	0.001	-6.952	-0.000	24	24
2	10	2013-05-17	-13.937	-13.794	1.424	1.462	93.478	83.034	4.918	5.414	795.312	297.356	266.552	238.190	264.115	-13.993	-12.936	6.620	3.608	-11.983	-12.630	0.000	3.151	400.232				-0.057	0.000	0.000	0.001	-8.122	-0.057	24	24
2	10	2013-05-18	-23.195	-23.131	0.647	0.661	94.977	76.947	6.987	7.683	798.708	303.910	264.640	205.411	225.316	-10.095	-9.710	7.315	3.578	-22.297	-21.941	0.000	3.134	400.160				-0.032	0.000	0.000	0.001	-14.139	-0.032	24	24
2	10	2013-05-19	-17.547	-17.419	0.939	0.972	91.794	78.800	4.157	4.587	799.762	329.119	272.900	210.767	249.184	-13.019	-10.149	-0.332	3.549	-15.724	-16.207	0.000	3.110	400.297				0.000	0.000	0.000	0.001	-11.270	0.081	24	24
2	10	2013-05-20	-18.564	-18.475	0.829	0.854	90.052	76.221	3.426	3.777	805.900	366.049	301.928	197.120	242.911	-7.915	-7.859	1.700	3.548	-17.361	-17.021	0.000	3.093	400.285				0.000	0.000	0.000	0.001	-12.679	0.013	24	24
2	10	2013-05-21	-14.724	-14.747	1.216	1.239	77.804	69.181	5.020	5.509	812.512	362.463	299.494	191.253	251.282	5.228	-9.682	-6.360	3.550	-15.413	-15.935	0.000	3.087	400.259				0.000	0.000	0.000	0.001	-4.590	0.000	24	24
2	10	2013-05-22	-9.801	-9.800	1.873	1.896	88.412	81.105	8.214	9.029	809.771	360.320	300.686	221.707	272.114	2.720	-16.085	-8.898	3.550	-10.037	-10.646	0.000	3.075	400.256				-0.003	0.000	0.000	0.001	-4.258	-0.003	24	24
2	10	2013-05-23	-8.083	-7.996	2.263	2.298	94.162	87.668	7.572	8.338	803.200	282.876	245.704	272.180	285.592	-15.342	-20.319	-9.334	3.552	-6.764	-7.399	0.000	3.076	400.227				0.000	0.000	0.000	0.002	-4.154		24	24
2	10	2013-05-24	-8.037	-7.917	2.114	2.168	88.776	83.222	2.868	3.172	804.363	316.262	267.367	268.184	287.368	-9.182	-13.685	-5.596	3.552	-6.336	-6.430	0.000	3.076	400.229				0.000	0.000	0.000	0.001	-4.897	0.004	24	24
2	10	2013-05-25	-14.287	-14.273	1.296	1.318	89.062	78.200	5.121	5.630	801.479	364.564	307.738	191.820	255.176	-1.721	-9.174	7.150	3.543	-14.290	-14.841	0.000	3.112	400.206				-0.006	0.000	0.000	0.001	-6.821	-0.006	24	24
2	10	2013-05-26	-11.813	-11.716	1.603	1.641	93.217	84.052	3.024	3.335	805.771	322.923	280.908	257.028	269.264	-5.272	-8.331	-3.987	3.533	-10.687	-10.155	0.000	3.027	400.184				-0.036	0.000	0.000	0.001	-5.891	-0.036	24	24
2	10	2013-05-27	-12.903	-12.863	1.371	1.397	88.758	79.247	4.448	4.899	808.300	362.886	307.416	213.996	261.689	-1.980	-10.287	3.176	3.519	-12.518	-12.579	0.000	3.032	400.248				0.000	0.000	0.000	0.001	-10.699	0.050	24	24
2	10	2013-05-28	-12.961	-12.951	1.392	1.416	86.215	76.954	9.173	10.091	802.904	369.456	306.692	190.392	260.028	0.223	-17.427	-2.661	3.536	-13.022	-13.965	0.000	3.087	400.121				0.000	0.000	0.000	0.001	-6.434	0.010	24	24
2	10	2013-05-29	-12.995	-12.987	1.306	1.333	82.828	74.130	7.002	7.698	804.312	382.827	314.337	190.121	259.624	1.268	-14.656	0.319	3.554	-13.093	-13.735	0.000	3.111	400.191				0.000	0.000	0.000	0.001	-8.193		24	24
2	10	2013-05-30	-12.156	-12.137	1.391	1.432	81.289	73.440	4.152	4.563	804.104	367.851	299.335	196.715	263.703	1.180	-9.833	-3.572	3.558	-12.175	-12.885	0.000	3.164	400.127				0.000	0.000	0.000	0.001	-4.100	0.031	24	24
2	10	2013-05-31	-11.674	-11.660	1.574	1.602	87.476	78.809	4.180	4.591	804.117	391.209	318.160	207.809	265.356	-0.747	-9.541	-0.959	3.557	-11.726	-11.583	0.000	3.158	400.151				-0.007	0.000	0.000	0.001	-4.976	-0.007	24	24
2	10	2013-06-01	-9.272	-9.292	1.815	1.843	82.276	76.157	7.490	8.228	805.100	386.797	318.449	199.313	272.625	6.710	-16.296	-3.583	3.560	-9.909	-10.733	0.000	3.134	400.118				-0.006	0.000	0.000	0.001	-4.220	-0.006	24	24
2	10	2013-06-02	-8.238	-8.217	1.925	1.970	80.788	75.880	7.093	7.798	802.679	364.992	305.349	224.226	279.727	1.066	-18.254	-6.437	3.562	-8.186	-9.070	0.000	3.125	400.245				0.000	0.000	0.000	0.001	-3.339		24	24
2	10	2013-06-03	-6.776	-6.749	2.367	2.402	86.445	81.839	6.784	7.458	798.562	347.892	291.963	248.153	286.714	-2.864	-19.034	-7.167	3.563	-6.532	-7.219	0.000	3.063	400.234				-0.025	0.000	0.000	0.001	-2.724	-0.025	24	24
2	10	2013-06-04	-8.799	-8.793	2.057	2.086	88.783	82.111	4.617	5.073	802.342	386.953	321.679	220.835	276.668	1.535	-10.195	0.294	3.564	-8.977	-8.907	0.000	3.126	400.223				0.000	0.000	0.000	0.001	-3.095	0.017	24	24
2	10	2013-06-05	-4.248	-4.274	2.780	2.811	82.848	80.266	8.648	9.501	808.596	386.228	319.632	220.265	293.542	9.047	-20.284	-9.646	3.565	-4.971	-5.950	0.000	3.102	400.210				0.000	-27.563	-0.018	0.002	-0.261	0.001	24	24
2	10	2013-06-06	-3.927	-3.949	2.832	2.862	82.498	80.341	10.456	11.498	809.254	373.705	309.011	235.319	295.093	10.259	-25.564	-5.770	3.539	-4.592	-5.216	0.000	3.088	400.286				0.000	-16.155	-0.010	0.002	-1.351	0.000	24	24
2	10	2013-06-07	-2.318	-2.302	3.158	3.203	81.217	80.367	7.486	8.241	809.900	372.722	307.358	263.939	305.396	-0.554	-27.685	-7.308	3.518	-2.254	-2.716	5.092	3.044	400.263				-0.034	-11.640	-0.008	0.002	-0.398	-0.034	24	24
2	10	2013-06-08	-3.085	-3.077	2.913	2.958	80.014	78.692	6.429	7.076	809.617	387.214	321.540	251.516	301.335	0.709	-23.748	-4.481	3.521	-3.166	-3.656	0.000	3.070	400.200			2.596	0.000	-11.666	-0.008	0.002	-0.996	0.003	24	24
2	10	2013-06-09	-4.303	-4.283	2.645	2.700	79.371	77.292	3.372	3.708	808.542	358.793	296.593	239.438	296.777	0.216	-13.033	-1.474	3.525	-4.253	-5.026	0.053	3.083	400.144			13.858	0.000	-9.431	-0.006	0.001	0.423	0.010	24	24
2	10	2013-06-10	-4.036	-4.061	2.740	2.777	80.128	77.739	4.787	5.257	809.646	392.667	319.236	221.721	294.941	5.617	-11.865	3.674	3.527	-4.681	-5.324	8.538	3.075	400.106			8.600	0.000	-2.363	-0.002	0.001	0.914	0.006	24	24
2	10	2013-06-11	-2.797	-2.851	3.115	3.140	81.217	78.749	6.826	7.497	807.271	388.718	310.176	227.384	298.537	10.358	-13.932	1.226	3.530	-3.864	-4.655	20.362	3.092	400.227				-0.016	5.042	0.003	0.001	1.607	-0.016	24	24
2	10	2013-06-12	-1.485	-1.525	3.496	3.523	82.539	81.195	6.690	7.348	804.400	391.740	307.039	232.007	304.739	9.049	-14.022	14.265	3.540	-2.429	-2.769	25.311	3.136	400.092			46.273	0.000	21.260	0.014	0.001	0.499	0.031	24	24
2	10	2013-06-13	-2.759	-2.774	2.871	2.919	76.068	75.250	6.940	7.625	807.142	397.500	309.047	219.829	300.748	5.927	-23.989	9.845	3.560	-3.309	-3.213	5.695	3.138	400.098			24.007	0.000	-0.684	-0.000	0.002	-0.650	0.017	24	24
2	10	2013-06-14	-3.634	-3.628	2.772	2.825	78.829	77.315	2.840	3.117	808.542	390.228	302.498	228.736	298.881	0.589	-10.520	5.910	3.564	-3.765	-4.200	17.373	3.117	400.224				0.000	13.564	0.009	0.001	1.038		24	24
2	10	2013-06-15	-4.456	-4.336	2.915	2.977	90.292	87.239	2.305	2.548	810.262	383.612	296.656	243.456	302.291	-6.897	-12.650	-0.570	3.563	-2.958	-2.472	11.255	3.121	400.242			14.633	0.000	8.003	0.005	0.001	-0.263	0.010	24	24
2	10	2013-06-16	-4.500	-4.507	2.804	2.836	84.489	81.369	5.959	6.544	806.688	404.479	313.474	215.964	293.988	3.372	-16.157	-0.476	3.567	-4.882	-4.911	11.881	3.052	400.186				-0.001	-0.280	-0.000	0.001	-0.177	-0.001	24	24
2	10	2013-06-17	-2.983	-2.979	2.946	2.996	78.040	77.037	6.833	7.511	797.854	376.848	292.320	238.252	301.495	2.977	-25.093	-1.890	3.568	-3.152	-3.609	16.401	3.040	400.179				-0.008	-2.722	-0.002	0.002	0.444	-0.008	24	24
2	10	2013-06-18	-4.638	-4.572	2.836	2.897	86.218	83.429	2.921	3.220	797.483	352.161	269.346	249.018	299.889	-4.090	-11.835	6.105	3.571	-3.565	-3.883	30.700	3.106	400.144				0.000	22.124	0.014	0.001	2.718	0.000	24	24
2	10	2013-06-19	-4.337	-4.301	2.883	2.929	86.396	83.609	2.926	3.215	800.283	368.168	285.407	233.696	297.844	-2.889	-11.308	12.981	3.575	-4.007	-3.202	10.267	3.138	400.150			11.195	0.000	17.396	0.011	0.001	0.193	0.008	24	24
2	10	2013-06-20	-2.292	-2.204	3.557	3.610	90.958	89.570	3.101	3.421	801.983	340.055	274.802	281.878	312.120	-7.122	-12.597	-0.733	3.578	-0.778	-1.384	30.752	3.135	400.104			8.090	0.000	14.559	0.009	0.001	1.875	0.006	24	24
2	10	2013-06-21	-2.817	-2.741	3.383	3.431	90.135	88.367	4.378	4.820	802.000	350.368	285.990	262.846	307.564	-7.093	-17.223	12.966	3.580	-1.769	-1.729	8.555	3.169	400.128				-0.187	8.309	0.005	0.001	-0.238	-0.187	24	24
2	10	2013-06-22	-2.146	-2.099	3.529	3.571	88.190	86.969	6.921	7.609	799.850	354.391	287.033	275.086	308.679	-5.846	-22.106	4.860	3.582	-1.529	-1.788	23.561	3.109	400.097				-0.022	10.673	0.007	0.002	0.152	-0.022	24	24
2	10	2013-06-23	-3.861	-3.851	3.029	3.062	86.678	84.216	8.700	9.558	801.637	382.743	309.144	232.080	297.900	4.173	-21.439	5.329	3.584	-3.960	-3.735	3.628	3.152	400.238				-0.157	-4.158	-0.003	0.002	-0.812	-0.157	24	24
2	10	2013-06-24	-1.941	-1.962	3.302	3.338	81.149	80.245	10.119	11.116	802.208	333.684	268.472	245.007	303.923	10.468	-27.248	0.577	3.584	-2.593	-3.289	15.990	3.113	400.247				-0.007	-9.907	-0.006	0.002	0.047	-0.007	24	24
2	10	2013-06-25	-2.860	-2.861	2.939	2.987	78.005	76.611	7.572	8.316	802.354	368.930	298.017	241.985	301.560	2.364	-28.130	-1.193	3.589	-3.128	-3.338	3.903	3.148	400.174			3.779	0.000	-15.621	-0.010	0.002	-0.120	0.005	24	24
2	10	2013-06-26	-2.165	-2.145	3.151	3.207	78.630	78.220	6.119	6.723	795.092	306.245	258.060	271.201	306.204	-0.422	-24.788	-1.740	3.593	-2.066	-2.583	0.010	3.151	400.098			8.816	0.000	-13.768	-0.009	0.002	-0.757	0.008	24	24
